category,phone_type,description_headers,tags,phone,company_name,address,short_description,description_paragraphs,gen_description,company_site_url
Vikarbureauer,Fax,,,"88 13 61 36,70 14 13 63",Execute.dk Holding ApS,"H. C. Ørsteds Vej 50, 1879 Frederiksberg C",Not specified,,,Company site unknown
Vikarbureauer,,,,29 25 24 88,FUN &amp; WORK v/ Brian Mogensen,"Adelgade 18, st. th., 8700 Horsens",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"38 38 11 80,86 19 86 60,


    ,
                            ",Adecco Århus,"Åboulevarden 70, 2. sal., 8000 Aarhus C",Not specified,,,http://www.adecco.dk
Vikarbureauer,,,,20 86 95 43,Søholt Trading,"Bastrup Skovvej 13 A, 6580 Vamdrup",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"44 84 18 10,20 25 33 25",BVS Gruppen,"Naverland 34, 2600 Glostrup",Not specified,,,http://www.bvsgruppen.dk
Vikarbureauer,,,,88 73 73 33,Arbeitskraft.dk ApS,"Jernbanegade 1, 4760 Vordingborg",Not specified,,,Company site unknown
Vikarbureauer,,,,72 27 90 00,Brand Support Sweden Kommandibolag,"Lautrupbjerg 6, 2750 Ballerup",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"87 11 99 86,87 11 99 89",Damatech ApS,"Messingvej 54, 8940 Randers SV",Not specified,,,http://www.damatech.dk
Vikarbureauer,,,,74 52 44 55,capacent- institut for karriereudvikling A/S,"Storegade 11 B, 1. sal., 6100 Haderslev",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"55 77 63 02,59 51 70 44",Foldmand Vikar,"Sct. Mortens Gade 6, 4700 Næstved",Not specified,,,http://www.foldmand.dk
Vikarbureauer,Fax,,,"70 12 12 04,76 25 32 41,


    ,
                            ",Jysk Vikarservice ApS,"Skolegade 2, 8600 Silkeborg",Not specified,,,http://www.jyskvikarservice.dk
Vikarbureauer,,,,,"Konsulenthuset Ballisager, Hillerød","Møllestræde 6, 1. sal., 3400 Hillerød",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"87 22 20 90,87 22 20 00,87 22 20 91",Piu-Sekretariatet Silkeborg Handelsskole,"Markedsgade 3, 8600 Silkeborg",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"74 47 22 47,30 51 22 47,30 51 22 47",Work-in-Denmark v/ Ewa Maria Martens,"Sørens Møllevej 21, Asserballeskov, 6440 Augustenborg",Not specified,,,Company site unknown
Vikarbureauer,,,,50 67 16 60,Skandoktor Executive I/S,"Oscar Pettifords Vej 15, 2. tv., 2450 København SV",Not specified,,,Company site unknown
Vikarbureauer,,,,,Winbergs Vikarservice v/ Bjørn Winberg,"Nørremosevej 9, Lindeskov, 5853 Ørbæk",Not specified,,,Company site unknown
Vikarbureauer,,,,55 45 66 17,Pers Multi Service,"Kvislemarkvej 12, Kvislemark, 4262 Sandved",Not specified,,,Company site unknown
Vikarbureauer,,,,64 74 67 21,Job- og kompetencecenteret,"Fredensvej 25, 5620 Glamsbjerg",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"75 94 16 11,75 94 16 01",Eum International ApS,"Snaremosevej 21 F, Erritsø, 7000 Fredericia",Not specified,,,Company site unknown
Vikarbureauer,,,,50 16 03 72,Boguslaw Waldemar Rys,"Birkedommervej 23, 2400 København NV",Not specified,,,Company site unknown
Vikarbureauer,,,,50 81 02 61,Det Pædagogiske Korps ApS,"Dalinsvej 30, 8920 Randers NV",Not specified,,,Company site unknown
Vikarbureauer,,,,,Institut For Karriereudvikling A/S,"Vestergade 13, 1. sal., 7700 Thisted",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"20 70 01 06,45 70 01 06,20 70 01 04,20 70 01 06",Zebra Transport &amp; Vikar ApS,"Maglehøjvej 38, 3650 Ølstykke",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"56 14 99 00,56 14 06 40,


    ,
                            ",IP Regnskab Administration &amp; Personale ApS,"Solrød Center 56 - 58, 1. sal., 2680 Solrød Strand",Not specified,,,http://www.ipregnskab.dk
Vikarbureauer,Mobil,,,"64 40 63 82,61 37 46 32,64 40 63 82",Henrik Faurholt Contracting/HFC,"Håstrupgårdsvej 4, Håstrup, 7000 Fredericia",Not specified,,,Company site unknown
