sku,url,price,identifier,name
508,http://www.scentiments.com/Product/SkuInfo.aspx?id=95326,18.57,,Carolina Herrera 6.75 Body Lotion for Women by Carolina Herrera
3980,http://www.scentiments.com/Product/SkuInfo.aspx?id=102809,88.32,,CH Women  3.4 oz EDT Spray by Carolina Herrera
210,http://www.scentiments.com/Product/SkuInfo.aspx?id=92824,70.03,,Carolina Herrera 3.4 oz EDP spray for women by Carolina Herrera
211,http://www.scentiments.com/Product/SkuInfo.aspx?id=92833,56.48,,Carolina Herrera 3.4 oz spray EDP  TESTER for women by Carolina Herrera
2530,http://www.scentiments.com/Product/SkuInfo.aspx?id=93158,48.27,,Carolina Herrera 1.7 oz spray EDP for women by Carolina Herrera
0211,http://www.scentiments.com/Product/SkuInfo.aspx?id=91685,62.67,,Carolina Herrera 3.4 oz spray EDT for women by Carolina Herrera
0029,http://www.scentiments.com/Product/SkuInfo.aspx?id=91499,26.99,,Carolina Herrera 1 oz spray EDT for women by Carolina Herrera
0508,http://www.scentiments.com/Product/SkuInfo.aspx?id=91816,30.48,,Carolina Herrera 6.7 body Cream for women by Carolina Herrera
1283,http://www.scentiments.com/Product/SkuInfo.aspx?id=92305,46.19,,Carolina Herrera 3.4 oz spray EDT TESTER for women by Carolina Herrera
0179,http://www.scentiments.com/Product/SkuInfo.aspx?id=91657,72.85,,Acqua di Gio for Women 3.4 oz EDT spray by Giorgio Armani
179,http://www.scentiments.com/Product/SkuInfo.aspx?id=92600,58.59,,Acqua di Gio for Women 3.4 oz EDT spray TESTER by Giorgio Armani
5649,http://www.scentiments.com/Product/SkuInfo.aspx?id=95695,13.99,,Acqua di Gio for Women 5 ml EDT MINI by Giorgio Armani
9874,http://www.scentiments.com/Product/SkuInfo.aspx?id=98177,63.19,,Acqua di Gio for Women 1.7 oz EDT spray by Giorgio Armani
0032,http://www.scentiments.com/Product/SkuInfo.aspx?id=91503,69.20,,Fahrenheit 1.7 oz spray for men by Christian Dior
00321,http://www.scentiments.com/Product/SkuInfo.aspx?id=99155,53.42,,Fahrenheit 1.7 oz spray for men UNBOXED by Christian Dior
0033,http://www.scentiments.com/Product/SkuInfo.aspx?id=91504,80.86,,Fahrenheit 3.4 oz spray for men by Christian Dior
0036,http://www.scentiments.com/Product/SkuInfo.aspx?id=91507,115.95,,Fahrenheit 6.8 oz spray for men by Christian Dior
033,http://www.scentiments.com/Product/SkuInfo.aspx?id=91750,64.85,,Fahrenheit 3.4 oz After Shave for men by Christian Dior
034,http://www.scentiments.com/Product/SkuInfo.aspx?id=91755,24.62,,Paradox for women 3.4 oz spray by Jacomo
047,http://www.scentiments.com/Product/SkuInfo.aspx?id=91799,14.99,,Halston 1-12 for men 2.5 oz spray by Halston
0039,http://www.scentiments.com/Product/SkuInfo.aspx?id=91508,12.53,,Halston 1-12 4.2 oz spray for men by Halston
7658,http://www.scentiments.com/Product/SkuInfo.aspx?id=96652,18.99,,Halston 1-12 4.2 oz spray TESTER for men by Halston
1042,http://www.scentiments.com/Product/SkuInfo.aspx?id=92102,34.94,,Adrienne Vittadini (new) 1.7 oz spray for Women by Adrienne Vittadini
0044,http://www.scentiments.com/Product/SkuInfo.aspx?id=91512,14.18,,Grey Flannel 3.25 oz Deodorant Stick for men by Geoffrey Beene
0046,http://www.scentiments.com/Product/SkuInfo.aspx?id=91513,19.00,,Grey Flannel 4 oz spray for men by Geoffrey Beene
0049,http://www.scentiments.com/Product/SkuInfo.aspx?id=91517,15.02,,Grey Flannel 3.4 oz After Shave for men by Geoffrey Beene
044,http://www.scentiments.com/Product/SkuInfo.aspx?id=91789,15.17,,Grey Flannel 4 oz After Shave for men by Geoffrey Beene
045,http://www.scentiments.com/Product/SkuInfo.aspx?id=91794,14.36,,Grey Flannel 4 oz spray TESTER for men by Geoffrey Beene
046,http://www.scentiments.com/Product/SkuInfo.aspx?id=91613,23.63,,Grey Flannel 8 oz splash for men by Geoffrey Beene
5259,http://www.scentiments.com/Product/SkuInfo.aspx?id=95488,24.99,,Grey Flannel 2 piece gift set by Geoffrey Beene
1953,http://www.scentiments.com/Product/SkuInfo.aspx?id=92718,17.72,,Red Door 6.7 oz body lotion for women by Elizabeth Arden
2424,http://www.scentiments.com/Product/SkuInfo.aspx?id=93054,29.99,,Red Door 1.7 oz EDP spray for woman by Elizabeth Arden
423,http://www.scentiments.com/Product/SkuInfo.aspx?id=94448,35.59,,Red Door 3.3 oz spray TESTER for woman  by Elizabeth Arden
424,http://www.scentiments.com/Product/SkuInfo.aspx?id=94449,49.88,,Red Door 3.3 oz spray EDT for woman by Elizabeth Arden
0423,http://www.scentiments.com/Product/SkuInfo.aspx?id=91514,34.51,,Red Door 1.7 oz EDT spray for woman by Elizabeth Arden
0833,http://www.scentiments.com/Product/SkuInfo.aspx?id=91966,9.81,,Red Door 1.5 oz cream deodorant for women by Elizabeth Arden
14185,http://www.scentiments.com/Product/SkuInfo.aspx?id=102226,25.42,,Red Door 5.3 oz Body Powder for women by Elizabeth Arden
