Web Sku,PTS Sku,AKW Sku,Plumb Sku,Merinals,MPN,Description,Price Check
PSPM30DPX120,PM30DPX120,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 300mm x 1200mm,yes
PSPM30DPX160,PM30DPX160,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 300mm x 1600mm,
PSPM30DPX200,PM30DPX200,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 300mm x 2000mm,yes
PSPM45DPX40,PM45DPX40,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 400mm,
PSPM45DPX50,PM45DPX50,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 500mm,yes
PSPM45DPX60,PM45DPX60,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 600mm,
PSPM45DPX70,PM45DPX70,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 700mm,yes
PSPM45DPX80,PM45DPX80,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 800mm,
PSPM45DPX90,PM45DPX90,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 900mm,yes
PSPM45DPX100,PM45DPX100,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1000mm,
PSPM45DPX110,PM45DPX110,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1100mm,yes
PSPM45DPX120,PM45DPX120,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1200mm,
PSPM45DPX140,PM45DPX140,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1400mm,yes
PSPM45DPX160,PM45DPX160,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1600mm,
PSPM45DPX180,PM45DPX180,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 1800mm,yes
PSPM45DPX200,PM45DPX200,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 450mm x 2000mm,
PSPM60DPX40,PM60DPX40,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 400mm,yes
PSPM60DPX50,PM60DPX50,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 500mm,
PSPM60DPX60,PM60DPX60,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 600mm,yes
PSPM60DPX70,PM60DPX70,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 700mm,
PSPM60DPX80,PM60DPX80,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 800mm,yes
PSPM60DPX90,PM60DPX90,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 900mm,
PSPM60DPX100,PM60DPX100,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 1000mm,yes
PSPM60DPX110,PM60DPX110,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 1100mm,
PSPM60DPX120,PM60DPX120,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 1200mm,yes
PSPM60DPX140,PM60DPX140,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector600mm x 1400mm,
PSPM60DPX160,PM60DPX160,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector600mm x 1600mm,yes
PSPM60DPX180,PM60DPX180,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector600mm x 1800mm,
PSPM60DPX200,PM60DPX200,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 600mm x 2000mm,yes
PSPM70DPX40,PM70DPX40,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 400mm,
PSPM70DPX50,PM70DPX50,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 500mm,yes
PSPM70DPX60,PM70DPX60,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 600mm,
PSPM70DPX70,PM70DPX70,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 700mm,yes
PSPM70DPX80,PM70DPX80,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 800mm,
PSPM70DPX90,PM70DPX90,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 900mm,yes
PSPM70DPX100,PM70DPX100,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 1000mm,
PSPM70DPX110,PM70DPX110,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 1100mm,yes
PSPM70DPX120,PM70DPX120,,,,,Myson Premier HE Metric Double Panel 'Xtra'  - Single Convector 700mm x 1200mm,
PSPM70DPX140,PM70DPX140,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 1400mm,yes
PSPM70DPX160,PM70DPX160,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 1600mm,
PSPM70DPX180,PM70DPX180,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 1800mm,yes
PSPM70DPX200,PM70DPX200,,,,,Myson Premier HE Metric Double Panel 'Xtra' - Single Convector 700mm x 2000mm,
PSPM30DC40,PM30DC40,,,,,Myson Premier HE Metric Double Panel - Double Convector 300mm x 400mm,yes
PSPM30DC80,PM30DC80,,,,,Myson Premier HE Metric Double Panel - Double Convector 300mm x 800mm,
PSPM30DC120,PM30DC120,,,,,Myson Premier HE Metric Double Panel - Double Convector 300mm x 1200mm,yes
PSPM30DC160,PM30DC160,,,,,Myson Premier HE Metric Double Panel - Double Convector 300mm x 1600mm,
PSPM30DC200,PM30DC200,,,,,Myson Premier HE Metric Double Panel - Double Convector 300mm x 2000mm,yes
PSPM45DC40,PM45DC40,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 400mm,
PSPM45DC50,PM45DC50,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 500mm,yes
PSPM45DC60,PM45DC60,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 600mm,
PSPM45DC70,PM45DC70,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 700mm,yes
PSPM45DC80,PM45DC80,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 800mm,
PSPM45DC90,PM45DC90,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 900mm,yes
PSPM45DC100,PM45DC100,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1000mm,
PSPM45DC110,PM45DC110,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1100mm,yes
PSPM45DC120,PM45DC120,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1200mm,
PSPM45DC140,PM45DC140,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1400mm,yes
PSPM45DC160,PM45DC160,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1600mm,
PSPM45DC180,PM45DC180,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 1800mm,yes
PSPM45DC200,PM45DC200,,,,,Myson Premier HE Metric Double Panel - Double Convector 450mm x 2000mm,
PSPM60DC40,PM60DC40,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 400mm,yes
PSPM60DC50,PM60DC50,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 500mm,
PSPM60DC60,PM60DC60,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 600mm,yes
PSPM60DC70,PM60DC70,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 700mm,
PSPM60DC80,PM60DC80,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 800mm,yes
PSPM60DC90,PM60DC90,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 900mm,
PSPM60DC100,PM60DC100,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1000mm,yes
PSPM60DC110,PM60DC110,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1100mm,
PSPM60DC120,PM60DC120,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1200mm,yes
PSPM60DC140,PM60DC140,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1400mm,
PSPM60DC160,PM60DC160,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1600mm,yes
PSPM60DC180,PM60DC180,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 1800mm,
PSPM60DC200,PM60DC200,,,,,Myson Premier HE Metric Double Panel - Double Convector 600mm x 2000mm,yes
PSPM70DC30,PM70DC30,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 300mm,
PSPM70DC40,PM70DC40,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 400mm,yes
PSPM70DC50,PM70DC50,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 500mm,
PSPM70DC60,PM70DC60,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 600mm,yes
PSPM70DC70,PM70DC70,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 700mm,
PSPM70DC80,PM70DC80,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 800mm,yes
PSPM70DC90,PM70DC90,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 900mm,
PSPM70DC100,PM70DC100,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1000mm,yes
PSPM70DC110,PM70DC110,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1100mm,
PSPM70DC120,PM70DC120,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1200mm,yes
PSPM70DC140,PM70DC140,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1400mm,
PSPM70DC160,PM70DC160,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1600mm,yes
PSPM70DC180,PM70DC180,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 1800mm,
PSPM70DC200,PM70DC200,,,,,Myson Premier HE Metric Double Panel - Double Convector 700mm x 2000mm,yes
PSSS3060,SS3060,,237000,,SS3060,Myson Select Standard Single Panel - Single Convector  300mm x 600mm,
PSSS30100,SS30100,,237001,,SS30100,Myson Select Standard Single Panel - Single Convector  300mm x 1000mm,yes
PSSS30140,SS30140,,237002,,SS30140,Myson Select Standard Single Panel - Single Convector  300mm x 1400mm,
PSSS30180,SS30180,,237003,,SS30180,Myson Select Standard Single Panel - Single Convector  300mm x 1800mm,yes
PSSS4050,SS4050,,237011,,SS4050,Myson Select Standard Single Panel - Single Convector  400mm x 500mm,
PSSS4060,SS4060,,237012,,SS4060,Myson Select Standard Single Panel - Single Convector  400mm x 600mm,yes
PSSS4070,SS4070,,237013,,SS4070,Myson Select Standard Single Panel - Single Convector  400mm x 700mm,
PSSS4080,SS4080,,237014,,SS4080,Myson Select Standard Single Panel - Single Convector  400mm x 800mm,yes
PSSS4090,SS4090,,237015,,SS4090,Myson Select Standard Single Panel - Single Convector  400mm x 900mm,
PSSS40100,SS40100,,237016,,SS40100,Myson Select Standard Single Panel - Single Convector  400mm x 1000mm,yes
PSSS40110,SS40110,,237017,,SS40110,Myson Select Standard Single Panel - Single Convector  400mm x 1100mm,
PSSS40120,SS40120,,237018,,SS40120,Myson Select Standard Single Panel - Single Convector  400mm x 1200mm,yes
PSSS40130,SS40130,,237019,,SS40130,Myson Select Standard Single Panel - Single Convector  400mm x 1300mm,
PSSS40140,SS40140,,237020,,SS40140,Myson Select Standard Single Panel - Single Convector  400mm x 1400mm,yes
PSSS40160,SS40160,,237021,,SS40160,Myson Select Standard Single Panel - Single Convector  400mm x 1600mm,
PSSS40180,SS40180,,237022,,SS40180,Myson Select Standard Single Panel - Single Convector  400mm x 1800mm,yes
PSSS5040,SS5040,,237030,,SS5040,Myson Select Standard Single Panel - Single Convector  500mm x 400mm,
PSSS5050,SS5050,,237031,,SS5050,Myson Select Standard Single Panel - Single Convector  500mm x 500mm,yes
PSSS5060,SS5060,,237032,,SS5060,Myson Select Standard Single Panel - Single Convector  500mm x 600mm,
PSSS5070,SS5070,,237033,,SS5070,Myson Select Standard Single Panel - Single Convector  500mm x 700mm,yes
PSSS5080,SS5080,,237034,,SS5080,Myson Select Standard Single Panel - Single Convector  500mm x 800mm,
PSSS5090,SS5090,,237035,,SS5090,Myson Select Standard Single Panel - Single Convector  500mm x 900mm,yes
PSSS50100,SS50100,,237036,,SS50100,Myson Select Standard Single Panel - Single Convector  500mm x 1000mm,
PSSS50120,SS50120,,237038,,SS50120,Myson Select Standard Single Panel - Single Convector  500mm x 1200mm,yes
PSSS50140,SS50140,,237040,,SS50140,Myson Select Standard Single Panel - Single Convector  500mm x 1400mm,
PSSS50160,SS50160,,237041,,SS50160,Myson Select Standard Single Panel - Single Convector  500mm x 1600mm,yes
PSSS50180,SS50180,,237042,,SS50180,Myson Select Standard Single Panel - Single Convector  500mm x 1800mm,
PSSS6040,SS6040,,237050,,SS6040,Myson Select Standard Single Panel - Single Convector  600mm x 400mm,yes
PSSS6050,SS6050,,237051,,SS6050,Myson Select Standard Single Panel - Single Convector  600mm x 500mm,
PSSS6060,SS6060,,237052,,SS6060,Myson Select Standard Single Panel - Single Convector  600mm x 600mm,yes
PSSS6070,SS6070,,237053,,SS6070,Myson Select Standard Single Panel - Single Convector  600mm x 700mm,
PSSS6080,SS6080,,237054,,SS6080,Myson Select Standard Single Panel - Single Convector  600mm x 800mm,yes
PSSS6090,SS6090,,237055,,SS6090,Myson Select Standard Single Panel - Single Convector  600mm x 900mm,
PSSS60100,SS60100,,237056,,SS60100,Myson Select Standard Single Panel - Single Convector  600mm x 1000mm,yes
PSSS60110,SS60110,,237057,,SS60110,Myson Select Standard Single Panel - Single Convector  600mm x 1100mm,
PSSS60120,SS60120,,237058,,SS60120,Myson Select Standard Single Panel - Single Convector  600mm x 1200mm,yes
PSSS60130,SS60130,,237059,,SS60130,Myson Select Standard Single Panel - Single Convector  600mm x 1300mm,
PSSS60140,SS60140,,237060,,SS60140,Myson Select Standard Single Panel - Single Convector  600mm x 1400mm,yes
PSSS60160,SS60160,,237061,,SS60160,Myson Select Standard Single Panel - Single Convector  600mm x 1600mm,
PSSS60180,SS60180,,237062,,SS60180,Myson Select Standard Single Panel - Single Convector  600mm x 1800mm,yes
PSSS7040,SS7040,,237070,,SS7040,Myson Select Standard Single Panel - Single Convector  700mm x 400mm,
PSSS7050,SS7050,,237071,,SS7050,Myson Select Standard Single Panel - Single Convector  700mm x 500mm,yes
PSSS7060,SS7060,,237072,,SS7060,Myson Select Standard Single Panel - Single Convector  700mm x 600mm,
PSSS7070,SS7070,,237073,,SS7070,Myson Select Standard Single Panel - Single Convector  700mm x 700mm,yes
PSSS7080,SS7080,,237074,,SS7080,Myson Select Standard Single Panel - Single Convector  700mm x 800mm,
PSSS7090,SS7090,,237075,,SS7090,Myson Select Standard Single Panel - Single Convector  700mm x 900mm,yes
PSSS70100,SS70100,,237076,,SS70100,Myson Select Standard Single Panel - Single Convector  700mm x 1000mm,
PSSS70120,SS70120,,237078,,SS70120,Myson Select Standard Single Panel - Single Convector  700mm x 1200mm,yes
PSSS70160,SS70160,,237081,,SS70160,Myson Select Standard Single Panel - Single Convector  700mm x 1600mm,
PSSS70140,SS70140,,237080,,SS70140,Myson Select Standard Single Panel - Single Convector  700mm x 1400mm,yes
PSSD3060,SD3060,,237100,,SD3060,Myson Select Standard Double Panel - Double Convector  300mm x 600mm,
PSSD30100,SD30100,,237101,,SD30100,Myson Select Standard Double Panel - Double Convector  300mm x 1000mm,yes
PSSD30140,SD30140,,237102,,SD30140,Myson Select Standard Double Panel - Double Convector  300mm x 1400mm,
PSSD30180,SD30180,,237103,,SD30180,Myson Select Standard Double Panel - Double Convector  300mm x 1800mm,yes
PSSD4050,SD4050,,237111,,SD4050,Myson Select Standard Double Panel - Double Convector  400mm x 500mm,
PSSD4060,SD4060,,237112,,SD4060,Myson Select Standard Double Panel - Double Convector  400mm x 600mm,yes
PSSD4070,SD4070,,237113,,SD4070,Myson Select Standard Double Panel - Double Convector  400mm x 700mm,
PSSD4080,SD4080,,237114,,SD4080,Myson Select Standard Double Panel - Double Convector  400mm x 800mm,yes
PSSD4090,SD4090,,237115,,SD4090,Myson Select Standard Double Panel - Double Convector  400mm x 900mm,
PSSD40100,SD40100,,237116,,SD40100,Myson Select Standard Double Panel - Double Convector  400mm x 1000mm,yes
PSSD40110,SD40110,,237117,,SD40110,Myson Select Standard Double Panel - Double Convector  400mm x 1100mm,
PSSD40120,SD40120,,237118,,SD40120,Myson Select Standard Double Panel - Double Convector  400mm x 1200mm,yes
PSSD40130,SD40130,,237119,,SD40130,Myson Select Standard Double Panel - Double Convector  400mm x 1300mm,
PSSD40140,SD40140,,237120,,SD40140,Myson Select Standard Double Panel - Double Convector  400mm x 1400mm,yes
PSSD40160,SD40160,,237121,,SD40160,Myson Select Standard Double Panel - Double Convector  400mm x 1600mm,
PSSD40180,SD40180,,237122,,SD40180,Myson Select Standard Double Panel - Double Convector  400mm x 1800mm,yes
PSSD5040,SD5040,,237130,,SD5040,Myson Select Standard Double Panel - Double Convector  500mm x 400mm,
PSSD5050,SD5050,,237131,,SD5050,Myson Select Standard Double Panel - Double Convector  500mm x 500mm,yes
PSSD5060,SD5060,,237132,,SD5060,Myson Select Standard Double Panel - Double Convector  500mm x 600mm,
PSSD5070,SD5070,,237133,,SD5070,Myson Select Standard Double Panel - Double Convector  500mm x 700mm,yes
PSSD5080,SD5080,,237134,,SD5080,Myson Select Standard Double Panel - Double Convector  500mm x 800mm,
PSSD5090,SD5090,,237135,,SD5090,Myson Select Standard Double Panel - Double Convector  500mm x 900mm,yes
PSSD50100,SD50100,,237136,,SD50100,Myson Select Standard Double Panel - Double Convector  500mm x 1000mm,
PSSD50120,SD50120,,237138,,SD50120,Myson Select Standard Double Panel - Double Convector  500mm x 1200mm,yes
PSSD50140,SD50140,,237140,,SD50140,Myson Select Standard Double Panel - Double Convector  500mm x 1400mm,
PSSD50160,SD50160,,237141,,SD50160,Myson Select Standard Double Panel - Double Convector  500mm x 1600mm,yes
PSSD50180,SD50180,,237142,,SD50180,Myson Select Standard Double Panel - Double Convector  500mm x 1800mm,
PSSD6040,SD6040,,237150,,SD6040,Myson Select Standard Double Panel - Double Convector  600mm x 400mm,yes
PSSD6050,SD6050,,237151,,SD6050,Myson Select Standard Double Panel - Double Convector  600mm x 500mm,
PSSD6060,SD6060,,237152,,SD6060,Myson Select Standard Double Panel - Double Convector  600mm x 600mm,yes
PSSD6070,SD6070,,237153,,SD6070,Myson Select Standard Double Panel - Double Convector  600mm x 700mm,
PSSD6080,SD6080,,237154,,SD6080,Myson Select Standard Double Panel - Double Convector  600mm x 800mm,yes
PSSD6090,SD6090,,237155,,SD6090,Myson Select Standard Double Panel - Double Convector  600mm x 900mm,
PSSD60100,SD60100,,237156,,SD60100,Myson Select Standard Double Panel - Double Convector  600mm x 1000mm,yes
PSSD60110,SD60110,,237157,,SD60110,Myson Select Standard Double Panel - Double Convector  600mm x 1100mm,
PSSD60120,SD60120,,237158,,SD60120,Myson Select Standard Double Panel - Double Convector  600mm x 1200mm,yes
PSSD60130,SD60130,,237159,,SD60130,Myson Select Standard Double Panel - Double Convector  600mm x 1300mm,
PSSD60140,SD60140,,237160,,SD60140,Myson Select Standard Double Panel - Double Convector  600mm x 1400mm,yes
PSSD60160,SD60160,,237161,,SD60160,Myson Select Standard Double Panel - Double Convector  600mm x 1600mm,
PSSD7040,SD7040,,237170,,SD7040,Myson Select Standard Double Panel - Double Convector  700mm x 400mm,yes
PSSD7050,SD7050,,237171,,SD7050,Myson Select Standard Double Panel - Double Convector  700mm x 500mm,
PSSD7060,SD7060,,237172,,SD7060,Myson Select Standard Double Panel - Double Convector  700mm x 600mm,yes
PSSD7070,SD7070,,237173,,SD7070,Myson Select Standard Double Panel - Double Convector  700mm x 700mm,
PSSD7080,SD7080,,237174,,SD7080,Myson Select Standard Double Panel - Double Convector  700mm x 800mm,yes
PSSD7090,SD7090,,237175,,SD7090,Myson Select Standard Double Panel - Double Convector  700mm x 900mm,
PSSD70100,SD70100,,237176,,SD70100,Myson Select Standard Double Panel - Double Convector  700mm x 1000mm,yes
PSSD70120,SD70120,,237178,,SD70120,Myson Select Standard Double Panel - Double Convector  700mm x 1200mm,
PSSD70160,SD70160,,237181,,SD70160,Myson Select Standard Double Panel - Double Convector  700mm x 1600mm,yes
PSSD70140,SD70140,,237180,,SD70140,Myson Select Standard Double Panel - Double Convector  700mm x 1400mm,
PSSX3060,SX3060,,237200,,SX3060,Myson Select Standard 'Xtra' Double Panel - Single Convector  300mm x 600mm,yes
PSSX30100,SX30100,,237201,,SX30100,Myson Select Standard 'Xtra' Double Panel - Single Convector  300mm x 1000mm,
PSSX30140,SX30140,,237202,,SX30140,Myson Select Standard 'Xtra' Double Panel - Single Convector  300mm x 1400mm,yes
PSSX30180,SX30180,,237203,,SX30180,Myson Select Standard 'Xtra' Double Panel - Single Convector  300mm x 1800mm,
PSSX4050,SX4050,,,,SX4050,Myson Select Standard 'Xtra' Double Panel - Single Convector  400mm x 500mm,yes
PSSX4060,SX4060,,237212,,SX4060,Myson Select Standard 'Xtra' Double Panel - Single Convector  400mm x 600mm,
